spkid,data_arc,condition_code
54541029,8,6
54541030,6,8
54541031,28,7
54541091,9,8
54541092,11,6
54541094,9,5
54541095,2,8
54541098,8,8
54541099,5,8
54541100,6,8
54541101,128,4
54541102,29,7
54541103,10,8
54541104,53,5
54541105,9,7
54541107,97,5
54541106,209,3
54541326,6,9
54541328,2,9
54541327,62,6
54541329,28,6
54541330,59,5
54541331,7,8
54541332,43,6
54541333,55,6
54541334,27,6
54541335,6,8
54541336,40,6
54541337,181,4
54541489,36,5
54541490,5,8
54541492,143,4
54541491,6,7
54541494,112,5
54541496,4,7
54541495,85,5
54541497,62,5
54541498,107,4
54541499,4,8
54541500,216,4
54541502,7,8
54541501,6,6
54541504,14,7
54541503,5,6
54541506,2,6
54541505,34,7
54541507,6,7
54541537,54,4
54541538,10,7
54541539,41,6
54541541,175,4
54541540,9,8
54541542,215,4
54541545,1,7
54541544,11,7
54541546,12,7
54541547,1,7
54541548,4,7
54541710,2,5
54541712,7,8
54541713,3113,1
54541714,39,7
54541715,21,7
54541716,38,6
54541717,6,8
54541718,3,6
54541719,80,5
54541722,3,5
54541721,10,7
54541720,6,8
54541724,7,7
54541725,39,6
54541723,5,8
54541875,2,9
54541876,6,8
54541877,20,8
54541880,3,7
54541878,9,3
54541879,10,8
54541881,24,6
54541882,143,4
54542163,2,8
54542164,4,8
54542166,39,6
54542165,7,9
54542167,62,5
54542168,8,8
54542169,31,6
54542170,51,6
54542171,5,8
54542172,2,8
54542173,6,7
54542174,68,5
54542175,7,8
54542178,8,8
54542177,26,7
54542176,146,5
54542179,2925,0
54542180,5,5
54542326,8,8
54542327,4,8
54542329,30,7
54542328,3,8
54542330,53,5
54542331,2,7
54542332,18,3
54542333,188,4
54542334,33,6
54542335,92,5
54542338,106,4
54542337,22,7
54542339,2,8
54542340,22,7
54542534,6,8
54542533,3,8
54542535,37,5
54542537,70,5
54542536,56,7
54542538,94,4
54542539,1,6
54542541,106,3
54542542,2,7
54542543,2,7
54542544,23,7
54542545,89,5
54542546,21,7
54542547,34,6
54542744,5,8
54542743,17,8
54542745,17,8
54542746,2,7
54542747,34,6
54542748,17,8
54542753,2,9
54542749,2,9
54542751,14,9
54542752,204,4
54542750,21,7
54542755,89,4
54542756,56,5
54542754,8,7
54542758,33,6
54542759,16,8
54542760,3,8
54542761,2,8
54542762,18,7
54542763,21,7
54542764,2,8
54542765,2,8
54542766,2,8
54542767,35,8
54542768,3,8
54543073,43,3
54543072,1,8
54543074,2,7
54543076,2,8
54543075,14,9
54543077,2,8
54543079,2,8
54543078,64,5
54543081,13,7
54543082,98,7
54543083,130,4
54543084,37,7
54543086,49,6
54543088,11,8
54543087,45,6
54543085,67,5
54543089,7,8
54543090,2,8
54543091,2,8
54543092,171,4
54543094,15,7
54543093,11,7
54543333,47,6
54543095,3,8
54543096,6,8
54543097,13,8
54543098,12,7
54543100,43,5
54543099,3,6
54543101,1,7
54543102,4,7
54543103,14,8
54543106,13,8
54543105,103,4
54543104,178,5
54543387,33,6
54543388,35,7
54543390,2,7
54543389,27,7
54543391,28,7
54543393,32,8
54543394,26,7
54543395,49,5
54543396,2,8
54543397,2,6
54543398,99,6
54543399,1,8
54543541,48,7
54543542,9,5
54543544,5,8
54543545,51,5
54543546,64,6
54543548,19,7
54545006,61,5
54545149,20,8
54545166,126,4
54545421,60,5
54545424,70,5
54545760,42,6
54549697,53,5
54549700,78,4
54602541,12,8
54543543,38,6
54543547,6,7
54543549,1,7
54543828,2,7
54543830,1,8
54543829,1,8
54543831,85,4
54543832,13,8
54543833,30,7
54544079,53,6
54544081,8,8
54544083,31,7
54544082,4,7
54544084,11,8
54544085,84,4
54544086,2,7
54544087,43,6
54544088,4,8
54544089,32,7
54544090,56,6
54544283,2867,1
54544284,10,8
54544285,3,7
54544428,41,6
54544430,176,3
54544429,100,5
54544435,41,5
54544571,\N,9
54544572,\N,9
54544624,24,7
54544766,4,8
54544767,3,4
54544794,158,3
54544802,5,8
54544803,104,4
54544865,21,7
54544867,92,5
54544994,4,7
54544995,1,6
54544996,34,6
54544997,2,9
54544998,63,6
54544999,1,6
54545000,9,7
54545001,6,6
54545002,1,7
54545003,4,7
54545004,15,7
54545005,30,7
54545007,1,7
54545147,11,8
54545148,14,8
54545150,9,7
54545152,2,7
54545151,6,7
54545153,14,6
54545154,9,8
54545155,11,6
54545156,34,7
54545158,11,8
54545157,4,8
54545159,36,6
54545160,21,7
54545161,55,6
54545162,40,7
54545163,30,7
54545164,7,8
54545165,\N,6
54545167,31,5
54545168,1,8
54545169,13,7
54545413,3,8
54545414,2,9
54545415,37,6
54545416,3,9
54545417,3,8
54545418,2,9
54545419,2,8
54545420,10,9
54545422,10,6
54545423,1,8
54545425,39,6
54545426,15,8
54545428,14,8
54545429,80,6
54545430,10,7
54545432,2,9
54545433,32,8
54545434,9,8
54545435,35,5
54545436,18,8
54545437,194,4
54545438,10,8
54545439,174,4
54545758,12,8
54545762,94,4
54545761,3,9
54545764,16,7
54545765,29,7
54545767,41,6
54545766,2,8
54545768,5,8
54545770,8,8
54545771,2,9
54545772,4,8
54545779,35,7
54545782,4,9
54546122,3,7
54546121,3,9
54546123,15,8
54546127,2,8
54546128,38,6
54546129,2,9
54546131,2,9
54546133,5,7
54546403,23,7
54546405,5,7
54546415,2,9
54546470,30,8
54546839,8,9
54546916,33,7
54547357,99,4
54547726,\N,9
54545427,2,8
54545431,11,7
54545440,2,4
54545757,1,8
54545769,16,6
54545773,17,7
54545774,29,6
54545775,14,8
54545777,41,6
54545776,32,6
54545778,7,8
54545780,33,7
54545781,9,7
54545783,10,7
54545784,27,6
54545785,7,6
54545786,90,5
54545787,47,6
54546118,14,7
54546119,8,7
54546120,39,6
54546124,10,7
54546125,7,8
54546126,6,8
54546130,1,8
54546132,64,5
54546134,13,8
54546135,7,8
54546137,3,6
54546136,1,9
54546138,12,8
54546139,12,8
54546140,32,7
54546141,2,7
54546142,2,9
54546143,14,7
54546144,3,8
54546402,1,7
54546404,1,5
54546406,2,7
54546408,8,7
54546407,37,7
54546409,30,6
54546410,6,8
54546411,1,8
54546412,13,7
54546413,67,5
54546414,6,7
54546459,5,8
54546460,2,7
54546461,18,7
54546463,30,7
54546462,13,7
54546464,58,6
54546465,32,7
54546467,25,7
54546466,47,6
54546468,37,7
54546469,43,7
54546471,26,6
54546472,34,7
54546474,6,7
54546473,11,7
54546476,34,6
54546477,3,7
54546479,13,7
54546614,26,6
54546615,2,7
54546618,54,6
54546616,37,6
54546619,1,7
54546617,194,4
54546620,7,8
54546621,15,8
54546622,4,7
54546623,11,6
54546624,9,8
54546840,36,6
54546841,25,8
54546843,5,8
54546842,24,8
54546845,6,8
54546844,33,7
54546846,32,7
54546909,10,8
54546910,10,6
54546912,6,8
54546911,27,6
54546913,2,7
54546914,1,5
54546915,1,7
54546917,67,6
54546918,5,6
54546919,18,7
54546920,145,5
54546921,28,5
54546922,9,7
54547354,4,8
54547356,5,5
54547358,1,8
54547360,2,7
54547359,118,5
54547361,34,5
54547362,34,7
54547363,2,6
54547364,31,6
54547365,96,5
54547368,9,8
54547366,33,8
54547367,20,6
54547369,9,6
54547370,24,7
54547371,48,5
54547372,9,8
54547373,19,7
54547374,11,9
54547375,5,7
54547376,19,7
54547377,37,5
54547378,2,8
54547379,8,7
54547380,2,5
54547381,6,7
54547724,1,6
54547725,14,9
54547727,\N,9
54547728,1,8
54547729,24,7
54547730,7,6
54547731,25,7
54547732,2,8
54547733,36,6
54547734,11,6
54547735,4,8
54547736,30,6
54547737,31,8
54547738,49,6
54547739,2,8
54548201,1,7
54548200,2,8
54548202,5,8
54548203,5,8
54548205,33,6
54548204,7,8
54548206,7,7
54548207,9,7
54548208,3,8
54548209,29,7
54548210,51,5
54548498,2,8
54548499,3642,0
54548500,4,6
54548502,27,7
54548501,172,4
54548506,2,8
54548503,8,8
54548504,5,7
54548505,2,7
54548507,17,7
54548508,37,6
54548509,4,9
54548707,3,7
54548706,2,6
54548705,1,6
54548708,76,5
54548709,3,8
54548710,4,6
54548711,7,7
54549106,\N,9
54549110,5,7
54549111,5,8
54549108,111,4
54549109,1,7
54549112,8,8
54549113,15,7
54549114,19,7
54549115,4,6
54549116,6,8
54549117,12,8
54549118,8,8
54549119,7,7
54549120,7,8
54549121,29,8
54549122,16,7
54549123,2,8
54549124,12,8
54549128,31,6
54549129,28,7
54549127,5,6
54549126,1,7
54549125,3,9
54549130,2,7
54549678,9218,0
54549679,12,8
54549680,3,8
54549683,17,7
54549681,2,7
54549685,15,8
54549686,57,5
54549687,7,8
54549688,60,5
54549689,12,8
54549690,5,8
54549692,11,8
54549691,3,8
54549698,158,4
54549699,117,4
54550500,87,5
54550499,25,8
54550504,6,9
54550505,21,8
54550508,32,6
54550510,19,8
54550513,25,7
54550567,26,7
54550579,55,7
54550582,19,9
54550583,4,9
54551094,3,9
54551104,5,9
54552541,21,8
54552551,16,8
54552552,13,7
54552553,17,7
54552591,46,6
54553037,10,8
54553162,89,4
54553575,29,7
54553664,177,4
54564985,77,5
54549677,18,7
54549684,1,7
54549682,2,7
54549694,13,7
54549693,1,7
54549695,1,7
54549696,1,7
54550497,12,8
54550498,18,8
54550501,5,7
54550502,10,8
54550503,13,8
54550506,12,8
54550507,1,6
54550509,1,7
54550511,1,7
54550512,\N,8
54550514,1,7
54550515,2,9
54550516,2,9
54550517,28,7
54550518,5,7
54550520,2,9
54550519,2,9
54550521,134,5
54550522,11,9
54550523,28,6
54550524,4,7
54550568,3,8
54550569,11,9
54550571,28,7
54550570,25,7
54550572,2,8
54550573,4,8
54550574,2,9
54550575,5,7
54550577,22,8
54550576,2,9
54550578,20,7
54550580,2,9
54550581,12,7
54550584,5,8
54551093,17,8
54551095,2,9
54551096,12,8
54551097,18,8
54551098,5,7
54551099,16,6
54551100,1,8
54551101,\N,6
54551102,13,8
54551103,3,8
54551737,44,5
54551739,4,8
54551740,11,6
54551741,30,8
54551742,22,6
54551743,44,6
54551744,138,4
54552037,80,5
54552542,11,8
54552554,19,7
54552593,1,7
54552592,28,6
54552661,5,7
54552662,12,9
54552663,2,8
54552667,6,6
54552665,3,3
54552666,1,6
54552664,1,7
54552668,\N,8
54552670,20,8
54552671,7,7
54552822,19,7
54552823,17,8
54552824,3660,0
54553038,18,7
54553039,17,7
54553040,31,7
54553155,8,7
54553156,3,8
54553157,15,7
54553158,15,7
54553159,9,8
54553160,6,8
54553161,4,7
54553163,69,5
54553164,15,7
54553165,11,9
54553166,11,8
54553167,28,7
54553168,98,4
54553169,2,9
54553387,22,7
54553392,3,9
54553393,124,4
54553577,11,8
54553656,30,6
54553935,6,9
54554058,3,8
54554064,43,6
54554171,1,7
54554178,1,6
54554469,\N,9
54554710,2962,3
54561867,58,6
54553172,12,6
54553171,4,6
54553170,6,7
54553173,3,7
54553174,12,7
54553388,29,7
54553389,2,8
54553390,8,8
54553391,8,8
54553394,8,9
54553562,8,7
54553561,29,7
54553563,6,6
54553564,12,6
54553565,5,7
54553566,6,6
54553567,3,7
54553568,1,7
54553571,7,7
54553569,69,4
54553572,12,7
54553570,10,7
54553573,12,8
54553574,32,7
54553578,4,7
54553657,6,6
54553659,12,7
54553658,1,7
54553660,3,7
54553661,10,8
54553662,2,8
54553663,\N,7
54553665,7,7
54553666,2,9
54553667,6,6
54553668,8,7
54553669,15,9
54553670,26,7
54553671,8,8
54553905,3,6
54553906,13,9
54553907,7,8
54553908,7,8
54553909,3,7
54553910,1,7
54553913,5,8
54553912,2,6
54553914,4,7
54553916,7,7
54553917,13,7
54553918,42,6
54553919,14,8
54553920,7,8
54553922,9,7
54553923,10,7
54553925,10,8
54553924,10,8
54553926,8,8
54553927,6,6
54553928,10,7
54553929,6,8
54553931,2,9
54553930,18,7
54553932,2,7
54553933,3,8
54553934,65,6
54553936,9,8
54553937,6,7
54553938,11,9
54553941,92,5
54553939,70,5
54553940,7,8
54553942,7,6
54553943,5,8
54553945,25,5
54553944,4,9
54553946,5,8
54554057,12,7
54554059,10,8
54554060,6,7
54554062,28,7
54554061,55,5
54554063,2,9
54554065,62,5
54554066,3,7
54554077,61,6
54554068,25,7
54554069,141,5
54554067,5,7
54554070,14,8
54554071,24,7
54554072,60,5
54554073,38,7
54554074,88,5
54554075,2,9
54554076,5,8
54554166,38,6
54554167,3,9
54554168,10,8
54554169,1,7
54554170,10,8
54554172,13,8
54554173,3,9
54554175,6,8
54554176,66,5
54554174,30,7
54554177,3,8
54554256,25,6
54554257,4,8
54554258,5,9
54554259,79,6
54554260,3,5
54554261,24,7
54554262,20,3
54554263,22,7
54554264,1,6
54554265,55,5
54554468,7,6
54554467,10,6
54554470,2,7
54554474,16,4
54554473,1,7
54554472,5,6
54554471,1,6
54554475,13,9
54554476,129,4
54554630,9,7
54554631,5,6
54554632,11,8
54554633,2,8
54554703,17,8
54554634,4,7
54554635,5,6
54554636,15,7
54554637,15,7
54554638,16,8
54554639,23,7
54554640,7,9
54554641,31,7
54554642,8,7
54554643,21,7
54554709,17,7
54554707,5,7
54554708,3,7
54554711,45,6
54554713,3,9
54554714,1,7
54554715,4,8
54554716,5,7
54554753,6,7
54554752,6,6
54554756,39,7
54554754,5,6
54554755,19,7
54554758,4,8
54554757,20,7
54554759,1,7
54554760,9,8
54554761,4,7
54554762,1,7
54554901,1,7
54554902,1,6
54554903,33,6
54554904,1,8
54554905,6,8
54554906,3,4
54554907,3,8
54554909,2,7
54554908,21,8
54554910,2,7
54554911,12,8
54554912,22,7
54554913,6,8
54554914,20,7
54554915,2984,0
54554916,2,7
54554917,5,8
54554918,30,6
54554919,4137,0
54555155,4,6
54555156,1,8
54555157,4,6
54555158,5,8
54555159,2,6
54555160,18,8
54555161,15,8
54555162,17,6
54555163,13,7
54555164,14,8
54555165,20,7
54555166,3,6
54555167,2,8
54555168,143,6
54555169,11,6
54555170,3,8
54555305,149,4
54555306,\N,4
54555307,1,5
54555308,13,7
54555309,18,7
54555310,26,7
54555311,17,8
54555312,4,7
54555313,3,7
54555314,2,7
54555526,3,7
54555527,16,8
54555528,2,8
54555529,\N,8
54555530,\N,9
54555531,\N,9
54555532,\N,9
54555533,58,6
54555535,3,7
54555534,3,6
54555537,19,8
54555536,15,8
54555539,11,8
54555538,4,6
54555540,22,8
54555541,32,6
54555752,2,8
54555751,138,5
54555754,2,6
54555753,26,7
54555755,17,8
54556384,1,6
54556388,1,8
54556654,52,6
54556655,35,7
54557532,26,7
54558115,71,5
54560221,2,7
54560901,53,6
54561503,1,7
54561504,1,9
54564350,82,6
54555750,3,6
54555756,15,7
54556385,6,7
54556386,2,7
54556387,72,6
54556653,6,7
54560222,\N,5
54560902,1,6
54560903,151,5
54560905,9,8
54560904,3,7
54561038,15,7
54561039,24,6
54561040,5,6
54561041,1,7
54561043,\N,6
54561042,5,8
54561044,24,7
54561135,4,6
54561136,3,8
54561137,5,8
54561138,2,7
54561139,23,7
54561140,38,6
54561141,118,5
54561142,31,6
54561143,15,8
54561362,2,8
54561363,16,8
54561364,32,6
54561365,6,7
54561366,10,6
54561367,7,7
54561368,143,4
54561369,2,6
54561370,2,7
54561371,62,5
54561372,12,7
54561373,16,7
54561374,41,7
54561376,1,8
54561375,17,7
54561377,2,5
54561378,5,6
54561379,1,7
54561380,20,8
54561382,37,6
54561381,45,5
54561383,32,6
54561385,14,7
54561384,7,8
54561386,8,8
54561387,23,7
54561388,36,6
54561501,15,7
54561502,17,7
54561505,12,6
54561506,6,7
54561508,14,8
54561507,2,5
54561509,1,7
54561514,88,5
54561515,13,8
54561512,9,8
54561513,14,6
54561510,38,5
54561511,10,8
54561595,1,8
54561594,16,7
54561596,9,7
54561597,1,7
54561598,3,7
54561646,2,6
54561648,6,6
54561647,\N,6
54561650,\N,7
54561651,2,7
54561649,1,8
54561652,3,7
54561653,9,8
54561681,42,6
54561682,15,8
54561683,4,7
54561689,1,7
54561687,15,8
54561685,3,7
54561688,3,7
54561686,2,8
54561690,17,7
54561691,6,8
54561694,34,6
54561692,13,8
54561693,6,8
54561767,12,8
54561768,44,6
54561769,5,7
54561770,13,8
54561771,11,5
54561772,13,6
54561773,2,8
54561774,2,8
54561775,1,8
54561776,19,8
54561777,6,5
54561778,2,8
54561779,14,8
54561781,6,8
54561783,16,8
54561782,14,8
54561784,35,6
54561785,2,6
54561786,3,8
54561787,36,7
54561865,3,9
54561866,9,8
54561868,14,8
54561869,13,8
54561871,1,8
54562090,3,7
54562089,6,8
54562088,111,5
54562094,25,7
54562174,12,8
54562175,12,9
54562177,10,8
54562181,6,9
54562370,6,9
54562542,29,7
54562760,69,5
54563243,36,7
54563255,9,8
54563257,22,7
54563258,14,7
54563259,11,8
54563902,37,7
54564301,87,6
54564651,1,8
54564990,228,3
54565572,2,9
54569385,121,4
54561780,25,6
54561864,31,6
54561870,1,5
54561872,13,8
54562092,9,8
54562091,47,6
54562093,16,6
54562176,57,6
54562178,11,5
54562179,9,8
54562180,15,7
54562543,5,8
54562544,6,6
54562546,2,7
54562545,11,7
54562671,8,7
54562672,10,7
54562674,1,6
54562673,4,8
54562761,36,6
54562762,11,8
54562763,31,5
54562764,1,7
54562765,1,7
54562945,4,7
54562946,5,7
54562947,2,8
54562948,2,7
54562949,28,7
54563242,45,6
54563244,27,7
54563245,6,8
54563246,50,5
54563247,16,6
54563248,15,7
54563249,23,7
54563250,5,7
54563251,1,8
54563253,21,8
54563252,8,7
54563254,33,6
54563256,7,9
54563260,4,8
54563262,1,7
54563261,32,6
54563263,14,7
54563264,41,6
54563265,1,7
54563266,17,6
54563267,2,8
54563268,26,7
54563269,64,6
54563270,4,7
54563271,1,6
54563272,5,8
54563273,1,7
54563274,6,6
54563275,7,8
54563277,7,7
54563276,102,4
54563278,19,8
54563279,72,6
54563280,46,6
54563469,24,7
54563468,5,9
54563470,53,6
54563471,45,6
54563472,2,7
54563473,5,7
54563474,6,7
54563475,14,8
54563476,1,8
54563477,6,7
54563478,21,6
54563479,27,7
54563480,1,7
54563481,6,6
54563482,1,8
54563483,11,8
54563484,14,6
54563485,17,7
54563487,3,5
54563486,113,5
54563903,4,8
54563904,23,7
54563905,28,6
54563906,1,7
54563907,5,7
54563908,1,8
54563909,4,7
54563910,4,7
54563912,2,6
54563913,21,7
54563914,19,6
54563915,14,8
54564106,35,6
54564107,15,7
54564108,1,7
54564109,2,7
54564110,3,5
54564111,3,8
54564112,22,8
54564113,50,6
54564115,50,5
54564114,20,7
54564341,1,6
54564343,\N,6
54564342,17,7
54564344,1,7
54564346,42,7
54564345,2,8
54564347,25,6
54564348,17,7
54564349,4,8
54564351,25,7
54564352,4,6
54564353,29,6
54564354,48,5
54564355,13,6
54564358,1915,2
54564356,3,8
54564357,8,6
54564359,2,8
54564360,18,6
54564361,19,4
54564362,57,6
54564363,13,8
54564364,31,7
54564365,26,7
54564366,13,8
54564367,26,7
54564368,13,8
54564369,56,5
54564370,3,7
54564371,22,7
54564372,6,8
54564374,3,8
54564373,5,8
54564648,12,8
54564649,2,7
54564650,18,7
54564652,21,8
54564653,17,7
54564654,56,6
54564655,2,7
54564656,8,7
54564657,11,8
54564658,19,7
54564659,3,7
54564660,25,6
54564661,118,4
54564662,84,6
54564663,23,7
54564664,1,7
54564666,16,8
54564665,44,6
54564804,3,7
54564805,8,8
54564806,18,7
54564807,14,7
54564808,9,7
54564809,5,8
54564982,2,7
54564983,8,9
54564986,28,6
54564987,\N,7
54564988,4,7
54564989,116,5
54565250,15,8
54565251,\N,8
54565252,14,8
54565253,22,7
54565313,24,7
54565695,23,7
54565697,22,7
54565839,1,8
54565943,110,5
54566303,115,5
54566311,15,8
54567805,31,6
54569029,109,5
54569031,23,8
54571065,75,4
54564984,42,6
54564991,2,7
54564992,6,9
54564993,10,7
54565696,36,6
54565698,25,8
54565699,5,7
54565832,18,7
54565833,41,5
54565834,3,7
54565835,4,6
54565836,2,8
54565837,5,8
54565838,4,6
54565841,7,6
54565840,9,7
54565944,8,8
54565945,12,8
54565950,25,6
54565947,3,9
54565948,8,8
54565949,3,7
54565951,39,7
54565953,\N,6
54566094,2,7
54566095,8,4
54566096,40,6
54566098,14,7
54566097,11,5
54566099,5,8
54566100,14,7
54566101,34,6
54566102,20,7
54566103,13,8
54566104,12,7
54566105,6,7
54566106,43,6
54566107,116,4
54566108,15,6
54566109,12,8
54566212,3,8
54566213,37,6
54566214,6,8
54566215,27,7
54566216,2,6
54566217,3,7
54566218,4,5
54566220,5,7
54566221,1,8
54566222,11,7
54566224,5,9
54566223,15,8
54566225,14,8
54566227,5,6
54566226,3,7
54566302,1,8
54566304,5,6
54566305,32,5
54566306,32,6
54566307,11,6
54566309,2,8
54566308,10,8
54566310,63,6
54566312,8,8
54566436,1,8
54566437,152,4
54566438,7,8
54566439,14,8
54566440,16,6
54566441,12,7
54566442,1,8
54566443,29,7
54566444,16,7
54566445,8,8
54566446,32,6
54566447,\N,5
54566448,28,6
54566449,10,8
54566450,5,8
54566451,1,6
54566452,3,7
54566454,5,7
54566455,58,6
54566456,16,8
54566457,7,7
54566458,8,8
54566722,7,7
54566723,77,5
54566724,67,5
54566728,57,6
54566725,1,8
54566726,1,6
54566727,10,8
54566729,4,6
54566730,7,8
54566731,17,7
54566732,54,6
54566736,8,8
54566734,15,7
54566733,10,6
54566735,13,6
54566737,37,6
54566738,8,7
54566739,18,8
54566740,2,7
54566741,5,8
54566742,66,5
54567021,78,6
54567022,2,9
54567023,32,7
54567024,30,5
54567025,24,8
54567026,8,8
54567027,14,7
54567028,3,7
54567029,36,6
54567030,29,6
54567031,31,7
54567032,25,7
54567033,9,7
54567034,16,8
54567035,60,4
54567036,10,8
54567037,9247,0
54567038,6,9
54567255,7,8
54567256,7,8
54567257,29,7
54567259,4,5
54567260,5,6
54567261,8,6
54567263,15,8
54567804,103,4
54567810,4,9
54567811,43,6
54567815,33,6
54568208,4,8
54568220,40,6
54568734,13,7
54569030,63,5
54569573,36,6
54567258,32,7
54567262,1,8
54567800,1,6
54567801,8,6
54567803,21,7
54567802,34,6
54567806,2,8
54567807,6,8
54567808,5,7
54567809,24,7
54567812,29,6
54567813,2,9
54567816,7,8
54567814,4,7
54568209,33,7
54568210,29,6
54568211,32,6
54568212,2,9
54568214,3,6
54568213,10,6
54568215,2,9
54568216,2,7
54568217,2,7
54568218,5,8
54568219,7,7
54568221,2,8
54568222,92,5
54568223,6,8
54568224,1,8
54568417,24,8
54568419,5,7
54568418,30,7
54568420,7,8
54568421,26,7
54568422,1,8
54568423,39,6
54568424,7,7
54568425,7,8
54568426,1,8
54568427,2,8
54568428,36,4
54568429,5,7
54568430,62,6
54568431,12,7
54568433,16,8
54568434,43,5
54568435,30,6
54568436,5,8
54568437,49,5
54568727,28,7
54568728,3,7
54568729,3,7
54568730,3,8
54568731,3,7
54568732,9,8
54568733,2,8
54568735,3,9
54568738,2,9
54568736,2,9
54568737,3,9
54568739,2,8
54568741,2,6
54568740,32,7
54568742,22,7
54568743,2,9
54568745,5,8
54568746,23,7
54568744,53,3
54568747,2,8
54568748,2,8
54569025,1,8
54569026,89,6
54569027,8,5
54569028,3,6
54569032,8,8
54569033,17,8
54569034,9,8
54569036,1,7
54569035,7,8
54569037,10,8
54569038,10,7
54569039,2,9
54569378,2,7
54569377,6,9
54569379,1,8
54569380,6,6
54569382,1,7
54569381,83,4
54569383,4,8
54569386,2,9
54569387,13,9
54569574,10,8
54569575,2,8
54569576,3,8
54569577,6,7
54569578,3,7
54569579,12,7
54569580,21,7
54569581,65,6
54569582,9,9
54569583,27,7
54569584,8,7
54569585,3,8
54569586,61,6
54569587,7,7
54569588,6,6
54569589,2,8
54569590,3,8
54569591,5,9
54569592,31,7
54569593,6,6
54569942,16,8
54569943,3,8
54569944,19,6
54569945,6,8
54569946,21,8
54569947,106,5
54569948,4,8
54570243,8,8
54570244,21,6
54570245,55,5
54570246,85,5
54570432,34,7
54570433,5,9
54570434,4,6
54570435,1,6
54570436,4,8
54570438,15,8
54570437,5,9
54570439,3,7
54570440,4,7
54570441,18,8
54570442,4,8
54570443,53,5
54570877,2,7
54570878,11,8
54570879,45,6
54570880,41,6
54570881,1,8
54570882,38,6
54570883,20,6
54570884,31,6
54570885,41,6
54570886,9,9
54570887,23,7
54571048,10,7
54571049,28,6
54571050,3,7
54571051,4004,0
54571052,3,7
54571053,2,8
54571054,17,7
54571055,4,6
54571056,16,7
54571057,3,9
54571058,35,7
54571059,22,7
54571060,9,8
54571061,4,8
54571062,25,7
54571063,15,6
54571064,1,7
54571066,48,5
54571195,14,8
54571196,73,6
54571197,13,8
54571198,81,5
54571199,76,5
54571200,85,4
54571202,10,9
54571201,44,7
54571203,23,7
54571204,4,8
54571205,20,7
54571206,9,8
54571207,35,6
54571208,3,8
54571231,21,7
54571232,21,7
54571233,22,7
54571234,1,8
54571235,2,7
54571236,2,6
54571237,2,7
54571238,82,5
54571239,1,6
54571241,24,7
54571240,19,6
54571301,3,7
54571423,95,5
